rating,review
4,"['barang', 'sudah', 'saya', 'terima', 'dg', 'baik', 'namun', 'kurir', 'yg', 'mngantarkan', 'brang', 'tidak', 'konfirmasi', 'ke', 'saya', 'kalau', 'brang', 'yg', 'saya', 'pesan', 'di', 'titipkan', 'tetangga', 'saya', 'masukan', 'saja', 'nih', 'buat', 'kurir', 'lazada', 'klo', 'yg', 'brsangkutan', 'tdk', 'ada', 'd', 'rumah', 'jika', 'mau', 'd', 'ttipkan', 'sih', 'gpp', 'asal', 'konfirmasi', 'sebelum', 'nya', 'sama', 'yg', 'brsangkutan', 'makasih']"
5,"['mungkin', 'yang', 'saya', 'terima', 'ada', 'kurang', 'kartu', 'prdana', 'im', 'nggak', 'tau', 'mungkin', 'udah', 'nggak', 'sponsor', 'yang', 'lainnya', 'terbaiklah', 'buat', 'lazada', 'dan', 'xiaomi']"
5,"['packingnya', 'bagus', 'dan', 'yg', 'mengagumkan', 'super', 'cepat', 'kemarin', 'siang', 'pesan', 'besok', 'siangnya', 'dah', 'sampai', 'sukses', 'selalu', 'jualannya']"
5,"['selalu', 'diterima', 'tepat', 'hari', 'pertama', 'perkiraan', 'datang', 'dan', 'dalam', 'keadaan', 'lengkap', 'kurir', 'juga', 'selalu', 'mengkonfirmasi', 'terlebih', 'dahulu', 'sebelum', 'datang']"
5,"['barang', 'sampai', 'dengan', 'cepat', 'rabu', 'berhasil', 'dpt', 'hp', 'langsung', 'saya', 'bayar', 'di', 'jam', 'yg', 'sama', 'kamis', 'sore', 'sudah', 'sampai', 'rumah', 'makasih', 'lazada', 'makasih', 'xiaomi', 'makasih', 'tiki']"
5,"['memang', 'barangnya', 'spesifikasinya', 'bagus', 'makanya', 'harus', 'berjuang', 'dapatkannya', 'akhirnya', 'alhamdulillah', 'dapat', 'deh']"
5,"['kami', 'berterimakasih', 'kepada', 'lazada', 'yang', 'sebelumnya', 'ada', 'problem', 'verifikasi', 'pembayaran', 'mohon', 'kedepannya', 'sistem', 'diperbaiki', 'biar', 'proses', 'transaksi', 'tidak', 'yerganggu']"
4,"['alhamdulilah', 'paketnya', 'bagus', 'dan', 'rapi', 'sedikit', 'kecewa', 'karena', 'estimasi', 'pengiriman', 'nya', 'lewat', 'hari', 'tapi', 'selebihnya', 'bagus', 'terima', 'kasih', 'lazada']"
5,"['produk', 'tidak', 'perlu', 'diretur', 'gegara', 'tidak', 'ada', 'kartu', 'garansi', 'dari', 'tam', 'nya', 'garansi', 'bisa', 'didapat', 'dengan', 'bantuan', 'cs', 'lalu', 'didapatlah', 'invoice', 'via', 'email', 'dari', 'lazada', 'yang', 'bisa', 'kita', 'gunakan', 'untuk', 'mengklaim', 'kartu', 'garansi', 'di', 'service', 'center', 'resmi', 'terdekat', 'katanya', 'gitu']"
5,"['produk', 'diterima', 'dengan', 'cepat', 'lewat', 'kurir', 'lex', 'saran', 'buat', 'temen', 'yg', 'mau', 'ikut', 'flash', 'sale', 'utamakan', 'cod', 'kalo', 'mau', 'ikut', 'flash', 'sale', 'biar', 'cepet', 'dapet']"
5,"['pesanan', 'sampai', 'sangat', 'cepat', 'dalam', 'waktu', 'sehari', 'hapenya', 'amat', 'sangat', 'baik', 'mau', 'belikan', 'buat', 'anak', 'lagi', 'thanks', 'lazada']"
4,"['gratis', 'kartu', 'perdana', 'tp', 'ternyata', 'udah', 'dimasukin', 'ke', 'hp', 'dari', 'sananya', 'pas', 'mau', 'setting', 'susah', 'harus', 'masukin', 'ulang', 'kartu', 'baru', 'bisa', 'untuk', 'kualitas', 'produk', 'bagus']"
5,"['barang', 'sampai', 'dgn', 'cepat', 'sekitar', 'harian', 'meskipun', 'saya', 'agak', 'kesal', 'karena', 'saya', 'lagi', 'rank', 'waktu', 'di', 'telepon', 'sama', 'kurirnya', 'namun', 'saya', 'mengikhlaskannya', 'hanya', 'bintang', 'untung', 'barang', 'yang', 'datang', 'bagus', 'worth', 'to', 'buy', 'banget', 'untuk', 'harga', 'jutaan', 'meskipun', 'mendapatkannya', 'perlu', 'minggu', 'kali', 'coba', 'yang', 'pada', 'akhirnya', 'kemarin', 'rabu', 'dapat', 'terima', 'kasih', 'lazada']"
4,"['barang', 'yang', 'saya', 'cari', 'seneng', 'banget', 'bisa', 'menang', 'tapi', 'sayang', 'kartu', 'data', 'indosatnya', 'nggak', 'ada', 'mungkin', 'diambil', 'sama', 'kurirnya', 'yang', 'ada', 'hanya', 'bungkus', 'kartunya', 'saja']"
4,"['saya', 'baru', 'pertama', 'kali', 'pakai', 'brand', 'ini', 'karena', 'saya', 'beli', 'lewat', 'flash', 'sale', 'tentu', 'harganya', 'k', 'sangat', 'miring', 'dibandingkan', 'spek', 'yang', 'diusung', 'untuk', 'hapenya', 'sendiri', 'ya', 'khas', 'xiaomi', 'lah', 'dengan', 'harga', 'normal', 'sebanding', 'dengan', 'speknya']"
5,"['barang', 'cepat', 'sampai', 'keesokan', 'hari', 'nya', 'dan', 'langsung', 'di', 'kirim', 'dua', 'dua', 'nya', 'untuk', 'kurir', 'nya', 'juga', 'ramah', 'thanks', 'lazada', 'for', 'fast', 'respon', 'service', 'nya']"
5,"['packing', 'rapi', 'pengiriman', 'cepat', 'hari', 'sampai', 'hp', 'diterima', 'dalam', 'kondisi', 'baik', 'harga', 'murah', 'meriah', 'semua', 'berfungsi', 'baik', 'dapat', 'bonus', 'kartu', 'm', 'thanks', 'lazada', 'co', 'id']"
4,"['pengiriman', 'lumayan', 'cepat', 'sementara', 'tidak', 'mengecewakan', 'semoga', 'bisa', 'dipertahankan', 'terlebih', 'lagi', 'bisa', 'meningkatkan', 'dalam', 'hal', 'proses', 'transaksinya', 'yg', 'sampai', 'saat', 'ini', 'masih', 'begitu', 'susah', 'dapatkan', 'barang', 'ini', 'makasih', 'sukses']"
5,"['pengiriman', 'cepat', 'harga', 'sangat', 'terjangkau', 'spek', 'lumayan', 'keren', 'sangat', 'ditekomendasikan', 'tpi', 'susah', 'banget', 'dapetinya']"
5,"['fyi', 'klaim', 'garansi', 'menggunakan', 'faktur', 'penjualan', 'dari', 'lazada', 'agan', 'bs', 'minta', 'ke', 'cs', 'lazada', 'via', 'live', 'chat', 'd', 'browser', 'jd', 'klaim', 'k', 'tam', 'pake', 'faktur', 'tsb']"
5,"['min', 'pengiriman', 'kalau', 'pakai', 'ninja', 'lama', 'banget', 'seminggu', 'baru', 'sampai', 'datangnya', 'pakai', 'jne', 'biasanya', 'cepet']"
4,"['barang', 'bagus', 'dengan', 'harga', 'fantastis', 'sayangnya', 'situs', 'selalu', 'kolaps', 'pada', 'saat', 'flash', 'sale', 'karena', 'serbuan', 'konsumen']"
5,"['melebihi', 'expektasi', 'murah', 'jooos', 'packing', 'rapi', 'pngiriman', 'tpt', 'wkt', 'smoga', 'lazada', 'ttp', 'mmperthnkn', 'kwalitas', 'lynan', 'produk', 'jualan', 'jooooosss']"
4,"['bubble', 'warp', 'masih', 'kurang', 'saran', 'sih', 'dibungkus', 'semua', 'bagian', 'atas', 'bawah', 'depan', 'belakang', 'sama', 'samping', 'mirip', 'bungkus', 'kado']"
5,"['alhamdulillah', 'akhirnya', 'dapat', 'juga', 'xiomi', 'a', 'setelah', 'berkali', 'nyoba', 'gagal', 'terus', 'terima', 'kasih', 'lazada', 'barang', 'sampai', 'dengan', 'selamat', 'pengiriman', 'juga', 'cepat', 'semoga', 'nanti', 'bisa', 'dapat', 'lagi']"
5,"['senangnya', 'dapat', 'flashsale', 'sempat', 'takut', 'kalau', 'barang', 'tidak', 'sampai', 'ternyata', 'cepat', 'sampainya', 'terima', 'kasih']"
5,"['akhirnya', 'setelah', 'hampir', 'kali', 'lebih', 'ikut', 'flash', 'sale', 'baru', 'dapet', 'barangnya', 'yang', 'penting', 'sabar', 'barang', 'udh', 'd', 'coba', 'blm', 'ada', 'masalah', 'semoga', 'awet', 'pengirimanny', 'aman', 'dan', 'cepat', 'mksih', 'lazada', 'next', 'order', 'lagi', 'dan', 'banyakin', 'promo']"
5,"['alhamdulillah', 'dpt', 'juga', 'xiaome', 'a', 'flash', 'sale', 'padahal', 'kemarin', 'tulisanny', 'eror', 'loh', 'pas', 'konfirmasi', 'pembayaran', 'pakai', 'sistem', 'cod', 'ya', 'udh', 'tidak', 'saya', 'lanjutkan', 'karna', 'jg', 'iseng', 'aja', 'tau', 'bakal', 'server', 'error', 'muku', 'ehh', 'tapi', 'pas', 'ngecek', 'email', 'kok', 'ad', 'email', 'dari', 'lazada', 'kalo', 'pesanan', 'sdh', 'terverifikasi', 'hehehe', 'rezeki', 'namanya']"
5,"['akhir', 'nya', 'kecantol', 'juga', 'nih', 'udah', 'bbrapa', 'kali', 'ga', 'dpt', 'akhir', 'nya', 'skarang', 'dpt', 'juga', 'pengiriman', 'cepat', 'hari', 'sampai', 'tinggal', 'tunggu', 'redmi', 'nya', 'blm', 'sampai', 'mudah', 'cepat', 'juga', 'sampai', 'nya']"
5,"['barang', 'memuaskan', 'harga', 'super', 'murah', 'tapi', 'ngga', 'murahan', 'pengiriman', 'cepet', 'banget', 'order', 'tgl', 'januari', 'mendarat', 'tgl', 'februari', 'walapun', 'harus', 'dengan', 'perjuangan', 'dapetin', 'ini', 'barang', 'dan', 'akhirnya', 'dapet', 'dan', 'puaaaasss', 'bangeett', 'thanks', 'lazada']"
5,"['dapat', 'flash', 'sale', 'satu', 'untuk', 'ibu', 'saya', 'tiba', 'dibatalkan', 'sistem', 'padahal', 'sudah', 'masuk', 'pesanan', 'dan', 'dapat', 'email', 'pesanan', 'sudah', 'ada', 'nomer', 'order', 'pula', 'bagi', 'staff', 'lazada', 'yang', 'baca', 'tulisan', 'ini', 'bisa', 'kalian', 'cek', 'email', 'yang', 'kalian', 'kirimkan', 'ke', 'email', 'saya', 'email', 'pertama', 'transaksi', 'sukses', 'dan', 'dapat', 'nomer', 'order', 'sekitar', 'sejam', 'kemudian', 'tiba', 'pesanan', 'dibatalkan', 'sepihak', 'oleh', 'lazada', 'lewat', 'sms', 'tetapi', 'tidak', 'ada', 'email', 'mengenai', 'hal', 'ini', 'lalu', 'saya', 'kontak', 'cs', 'katanya', 'dibatalkan', 'oleh', 'sistem', 'tapi', 'tidak', 'jelas', 'alasannya', 'beberapa', 'menit', 'setelah', 'itu', 'ada', 'email', 'dari', 'asklazada', 'alasannya', 'karena', 'stok', 'habis', 'beberapa', 'jam', 'kemudian', 'dapat', 'email', 'dari', 'bagian', 'order', 'alasannya', 'karena', 'nomer', 'hp', 'tidak', 'bisa', 'dihubungi', 'lah', 'kan', 'smsnya', 'nyampe', 'kok', 'kayaknya', 'pada', 'jawab', 'sekenanya', 'kalau', 'bisa', 'skrinsut', 'email', 'dan', 'sms', 'saya', 'tampilkan', 'disini', 'semua', 'agar', 'pelayanan', 'lazada', 'bisa', 'ditingkatkan', 'jadi', 'ngelus', 'dada', 'kok', 'gini', 'amat', 'layanan', 'lazada', 'sekarang', 'gak', 'sinkron', 'beda', 'sama', 'yang', 'dulu', 'dari', 'tidak', 'pernah', 'ada', 'transaksi', 'mengecewakan', 'dari', 'lazada', 'pengalaman', 'saya', 'semuanya', 'berjalan', 'baik', 'hanya', 'yang', 'redmi', 'a', 'kali', 'ini', 'saja', 'apakah', 'mungkin', 'ada', 'oknum', 'lazada', 'yang', 'bermain', 'untuk', 'keuntungan', 'sendiri', 'jadinya', 'takut', 'kalau', 'ikut', 'flash', 'sale', 'lagi', 'buat', 'beliin', 'ibu', 'takut', 'di', 'php', 'in', 'udah', 'perjuangannya', 'berat', 'saat', 'flash', 'sale', 'lalu', 'seneng', 'transaksi', 'berhasil', 'tiba', 'dibatalkan', 'sistem', 'rasanya', 'sakitnya', 'tuh', 'disini']"
5,"['barang', 'sudah', 'diterima', 'dalam', 'keadan', 'baik', 'segel', 'plastik', 'tapi', 'setelah', 'dibuka', 'kartu', 'garansi', 'tam', 'dan', 'sim', 'card', 'indosat', 'tidak', 'ada', 'apakah', 'memang', 'seperti', 'itu', 'padahal', 'di', 'depan', 'tertulis', 'garansi', 'tam', 'ntar', 'kalo', 'ada', 'apa', 'apakah', 'bisa', 'komplain', 'langsung', 'ke', 'tam', 'trims']"
1,"['barang', 'tidak', 'diterima', 'sharusny', 'telp', 'bila', 'cod', 'dulu', 'jadi', 'tau', 'barang', 'yg', 'dipesan', 'diterima', 'oleh', 'cust', 'yg', 'memesan', 'walaupun', 'ada', 'ttd', 'penerima', 'pastikan', 'cust', 'mengenal', 'yg', 'menerima']"
5,"['en', 'pengiriman', 'super', 'cepat', 'secepat', 'flash', 'sale', 'nya', 'wkwkwk', 'sukses', 'terus', 'lazada', 'dan', 'jangan', 'kirim', 'pake', 'kurir', 'selain', 'lel', 'express', 'ya', 'good', 'job']"
5,"['mantap', 'pengiriman', 'cepat', 'walau', 'rebutan', 'belinya', 'namun', 'saya', 'dapat', 'dan', 'murah', 'sekali', 'dgn', 'harga', 'segitu', 'mendapatkan', 'handphone', 'seperti', 'ini']"
5,"['pesanan', 'saya', 'dari', 'tanggal', 'maret', 'sampai', 'sekarang', 'belum', 'saya', 'terima', 'tapi', 'notif', 'nya', 'dari', 'tanggal', 'maret', 'sudah', 'saya', 'terima', 'mohon', 'di', 'tindak', 'lanjuti']"
5,"['barang', 'sesuai', 'perkiraan', 'jadi', 'ketagihan', 'buat', 'order', 'terus', 'nih', 'semoga', 'ke', 'depannya', 'dapet', 'lagi', 'dapet', 'lagi', 'barangnya']"
4,"['barang', 'kondisi', 'baik', 'sempat', 'ada', 'gap', 'antara', 'konfirmasi', 'pembayaran', 'dengan', 'pemrosesan', 'tapi', 'setelah', 'itu', 'langsung', 'lancar', 'tahap', 'prosesnya', 'dan', 'cepat', 'terima', 'kasih', 'lazada', 'semoga', 'pembelian', 'selanjutnya', 'bisa', 'lebih', 'baik', 'lagi', 'layanannya', 'dari', 'yg', 'sudah', 'baik']"
5,"['mantap', 'dan', 'sesuai', 'ini', 'yg', 'kedua', 'saya', 'dapat', 'terima', 'kasih', 'lazada', 'sering', 'sering', 'yah', 'flash', 'sale', 'nya']"
5,"['oke', 'hanya', 'cukup', 'disayangkan', 'harganya', 'naik', 'k', 'lumayan', 'worted', 'lah', 'untuk', 'dipakai', 'biasa', 'keperluan', 'sehari']"
5,"['sangat', 'puas', 'mantab', 'untuk', 'lazada', 'hanya', 'susah', 'sekali', 'dapat', 'nya', 'dari', 'tiga', 'kali', 'percobaan', 'baru', 'bisa', 'dapat', 'ini', 'barang']"
4,"['kualitas', 'sangat', 'setimpal', 'dengan', 'harga', 'yang', 'diberikan', 'meski', 'dibeberapa', 'forum', 'bilang', 'hape', 'ini', 'masih', 'banyak', 'bug', 'tapi', 'untuk', 'pemakaian', 'umum', 'device', 'ini', 'sudah', 'mumpuni', 'ringan', 'ga', 'gampang', 'panas', 'camera', 'jernih', 'optimal', 'dan', 'support', 'g', 'smartfren']"
5,"['nyoba', 'flash', 'sale', 'ternyata', 'hoki', 'gw', 'kira', 'mitos', 'udh', 'dpt', 'flash', 'sale', 'ttep', 'tegang', 'soalnya', 'bnyk', 'yg', 'bilang', 'dijual', 'lg', 'ama', 'lex', 'ywdh', 'pilih', 'cod', 'pesen', 'jumat', 'nyampe', 'sabtu', 'siang', 'nya', 'dan', 'skrg', 'gw', 'tau', 'gmn', 'cara', 'nya', 'dptin', 'flash', 'sale', 'yg', 'pasti']"
5,"['mantaaffff', 'terima', 'kasih', 'barang', 'sesuai', 'pket', 'bundling', 'ada', 'tp', 'blom', 'bs', 'lgsung', 'dipakai', 'krn', 'harus', 'isi', 'ulang', 'dulu']"
3,"['barang', 'bagus', 'sesuai', 'tapi', 'pengiriman', 'sangat', 'parah', 'tanggal', 'saya', 'bayar', 'tapi', 'barang', 'baru', 'diambil', 'oleh', 'kurirnya', 'tanggal', 'april']"
5,"['alhamdulillah', 'q', 'dpt', 'flash', 'sale', 'nya', 'meski', 'sempet', 'eror', 'sampe', 'setengah', 'jam', 'tp', 'akhirnya', 'bsa', 'jg', 'nanti', 'ikutan', 'lgi', 'pakey', 'sdh', 'saya', 'terima', 'dlm', 'wktu', 'hr', 'kondisi', 'bagus', 'thank', 'you']"
5,"['nyampek', 'tepat', 'waktu', 'tapi', 'lain', 'kali', 'kalo', 'bisa', 'lazada', 'kasih', 'pilihan', 'pengiriman', 'misal', 'via', 'apa', 'jne', 'apa', 'tiki', 'karena', 'tika', 'biasanya', 'suka', 'lama', 'nyampeknya']"
5,"['barang', 'dikirimkan', 'lebihh', 'cepat', 'dr', 'estimasi', 'pengiriman', 'kurir', 'sangat', 'baik', 'mau', 'menghubungi', 'berulang', 'kali', 'karena', 'saya', 'sedang', 'tidak', 'dilokasi', 'terimakasih', 'lazada']"
5,"['ga', 'sia', 'ikut', 'deg', 'an', 'tiap', 'jam', 'flash', 'sale', 'mulai', 'ini', 'hp', 'most', 'wanted', 'sejagad', 'lazada', 'barang', 'dianter', 'sehari', 'sebelum', 'tgl', 'estimasi', 'paling', 'awal', 'harusnya', 'dateng', 'minggu', 'ternyata', 'sabtu', 'malah', 'udah', 'dateng', 'kurir', 'lex', 'jg', 'baek', 'mau', 'kontak', 'dan', 'kerja', 'sama', 'waktu', 'penerima', 'lagi', 'ga', 'di', 'tempat']"
5,"['gak', 'nyesal', 'beli', 'hp', 'ini', 'dapat', 'harga', 'murah', 'banget', 'dibandingkan', 'harga', 'jual', 'di', 'daerah', 'saya', 'sulawesi', 'utara', 'untuk', 'entry', 'level', 'mending', 'xiaomi', 'ini', 'daripda', 'j', 'prime', 'kecepatan', 'pengiriman', 'melebihi', 'ekspektasi', 'dari', 'estimasi']"
5,"['akhirnya', 'setelah', 'x', 'ikut', 'flash', 'sale', 'baru', 'dapetin', 'nih', 'barang', 'garansi', 'tam', 'dilabelnya', 'barang', 'segel', 'packaging', 'rapi', 'semoga', 'awet', 'pengiriman', 'standard', 'sehari', 'aja']"
5,"['real', 'handphone', 'murah', 'tapi', 'gak', 'murahan', 'fast', 'delivery', 'sesuai', 'spek', 'dengan', 'yg', 'di', 'promokan', 'dapet', 'bonus', 'kartu', 'im', 'tpi', 'udah', 'dalam', 'masa', 'tenggang', 'yo', 'wis', 'rapopo', 'over', 'all', 'manthap']"
5,"['thanks', 'lazada', 'redmi', 'a', 'ex', 'tam', 'sdh', 'diterima', 'ssuai', 'pesanan', 'proses', 'sangat', 'cepat', 'hr', 'lgsng', 'nyampai', 'rmh', 'kurir', 'pun', 'ramah', 'dr', 'packing', 'sampe', 'unboxing', 'semua', 'mulus', 'tanpa', 'minus', 'thanks', 'pokoknya', 'lazada', 'smoga', 'awet', 'bs', 'beruntung', 'di', 'flash', 'sale', 'berikutnya']"
5,"['gratis', 'ongkir', 'bukan', 'masa', 'sehari', 'dah', 'sampai', 'lagi', 'bukannya', 'ini', 'gratis', 'ongkir', 'heran', 'terimakasih', 'pelayanannya', 'mantab']"
5,"['seharusnya', 'barang', 'kami', 'terima', 'jum', 'at', 'tanggal', 'janauri', 'karena', 'saya', 'ada', 'tugas', 'di', 'luar', 'kota', 'sampai', 'minggu', 'saya', 'mengajukan', 'permohoan', 'penundaan', 'pengiriman', 'pesanan', 'agar', 'di', 'kirim', 'hari', 'senin', 'dan', 'barang', 'sudah', 'kami', 'terima', 'dengan', 'baik', 'untuk', 'im', 'tidak', 'disertakan', 'saya', 'memaklumi', 'karena', 'berlaku', 'untuk', 'jagodetabek', 'terima', 'kasih', 'lazada']"
5,"['pengirimannya', 'semakin', 'lambat', 'flash', 'sale', 'akun', 'dpt', 'item', 'hp', 'beda', 'nomor', 'pesanan', 'dan', 'pembayaran', 'di', 'hari', 'yang', 'sama', 'tp', 'pengirimannya', 'ngga', 'bisa', 'datang', 'bersamaan', 'baru', 'item', 'yg', 'sudah', 'sampai', 'ditangan']"
3,"['packing', 'bagus', 'speed', 'processor', 'lumayan', 'cepat', 'di', 'kardus', 'ada', 'stiker', 'im', 'tapi', 'gak', 'ada', 'sim', 'card', 'nya', 'gak', 'dapat', 'earphone', 'juga', 'camera', 'lumayan', 'bagus', 'hasilnya', 'sesuai', 'lah', 'sama', 'harganya', 'belum', 'ada', 'fingerprint', 'sementara', 'ini', 'sih', 'gak', 'ada', 'masalah', 'semoga', 'tetep', 'oke', 'dan', 'awet', 'pake', 'ponsel', 'redmi', 'ini', 'thanks']"
5,"['barang', 'sesuai', 'dengan', 'deskripsi', 'packing', 'rapi', 'cepat', 'lebih', 'cepat', 'dari', 'estimasi', 'makin', 'jaya', 'lazada', 'dengan', 'produk', 'yg', 'lebih', 'berkualitas']"
4,"['pengirimannya', 'agak', 'lama', 'gara', 'gara', 'transfer', 'padahal', 'yang', 'cod', 'datangnya', 'cepat', 'packingnya', 'udah', 'oke', 'cuman', 'pengirimannya', 'aja', 'yg', 'agak', 'lama']"
5,"['brng', 'smpai', 'dngan', 'aman', 'dan', 'slmat', 'cept', 'bngt', 'smpai', 'nya', 'slang', 'shari', 'udh', 'smpai', 'kurir', 'nya', 'ramah', 'yg', 'biasa', 'ngnter', 'brng', 'ketmpat', 'ku', 'good', 'lah', 'buat', 'lazada', 'and', 'kurir', 'nya', 'thx']"
5,"['akhirnya', 'dpt', 'juga', 'a', 'nya', 'pesennya', 'pke', 'deg', 'an', 'tp', 'puas', 'sih', 'bagus', 'dgn', 'harga', 'yg', 'sangat', 'terjangkau', 'garansinya', 'resmi', 'tam']"
5,"['barang', 'bagus', 'pengiriman', 'cepat', 'hanya', 'saja', 'ada', 'sedikit', 'kendala', 'perihal', 'pembayaran', 'tetapi', 'pihak', 'cs', 'lazada', 'cepat', 'menanggapi', 'permasalahannya', 'dan', 'sudah', 'selesai', 'thx', 'ya', 'lazada', 'untuk', 'advice', 'yang', 'cepat', 'dan', 'masalah', 'selesai']"
5,"['lumayan', 'puas', 'cuma', 'nyampainya', 'di', 'hari', 'akhir', 'perkiraan', 'tapi', 'puas', 'lah', 'cuma', 'sayangnya', 'kok', 'susah', 'banget', 'ya', 'dapetin', 'a', 'pas', 'flashsale', 'sebenarnya', 'ketersediaan', 'jumlah', 'barang', 'berapa', 'sih', 'setiap', 'flashsale']"
5,"['kalo', 'mau', 'flashsale', 'ya', 'ga', 'usah', 'php', 'biasanya', 'aja', 'uda', 'ditutup', 'lha', 'ini', 'masih', 'aja', 'kebuka', 'dipencet', 'terus', 'gangguan', 'jaringan', 'apaansih']"
1,"['katanya', 'dpt', 'powerbank', 'beli', 'harga', 'jt', 'ternayata', 'hp', 'aja', 'lazada', 'tdk', 'bener', 'ini', 'bohongggg', 'tolong', 'yg', 'profesional', 'kerjanya', 'jgn', 'bohongin', 'customerrr', 'gini', 'lazadaaa']"
3,"['packing', 'kurang', 'rapih', 'karna', 'kepuasan', 'konsumen', 'bukan', 'hanya', 'kondisi', 'produk', 'tapi', 'packing', 'produk', 'juga', 'jdi', 'nilai', 'tambah', 'untuk', 'kepuasan', 'konsumen']"
5,"['trimakasih', 'lazada', 'benar', 'bikin', 'ketagihan', 'order', 'di', 'lazada', 'bisa', 'bayar', 'ditempat', 'dan', 'ongkir', 'nya', 'murah']"
5,"['hari', 'rabu', 'pesen', 'jumat', 'sudah', 'datang', 'di', 'cek', 'semuanya', 'normal', 'berjalan', 'dengan', 'baik', 'dan', 'harga', 'cuman', 'rb', 'thanks', 'lazada', 'xiaomi']"
3,"['dear', 'lazada', 'untuk', 'pengiriman', 'jangan', 'menggunakan', 'ekpedisi', 'ninja', 'pengiriman', 'nya', 'terlalu', 'lama', 'tolong', 'di', 'ganti', 'ekpedisi', 'lain', 'terima', 'kasih']"
4,"['paket', 'datang', 'cepat', 'dan', 'dengan', 'selamat', 'unboxing', 'lg', 'process', 'pengecekan', 'terima', 'kasih', 'lazada', 'hp', 'berfungsi', 'dengan', 'semestinya', 'luar', 'biasa']"
5,"['barangnya', 'cepet', 'sampenya', 'sesuai', 'deskripsi', 'murah', 'baru', 'pertama', 'ikut', 'flash', 'sale', 'alhamdulillah', 'langsung', 'dapat', 'brgnya']"
5,"['sebelumnya', 'belum', 'pernah', 'ikut', 'flash', 'sale', 'baru', 'ikut', 'flash', 'sale', 'yang', 'ke', 'bener', 'takut', 'gak', 'kebagian', 'karena', 'melihat', 'pengalaman', 'orang', 'di', 'flash', 'sale', 'sebelumnya', 'tapi', 'saya', 'punya', 'niat', 'beli', 'hp', 'buat', 'mama', 'akhirnya', 'dapat', 'juga', 'terima', 'kasih', 'xiaomi', 'dan', 'lazada']"
4,"['mantap', 'sekali', 'lazada', 'barangnya', 'sip', 'garansi', 'tam', 'pengiriman', 'cepat', 'kurir', 'ramah', 'cuman', 'susah', 'pas', 'beli', 'barangnya']"
5,"['barang', 'sesuai', 'deskripsi', 'meskipun', 'di', 'luar', 'estimasi', 'waktu', 'namun', 'barang', 'sampai', 'dengan', 'selamat', 'kemasan', 'bagus', 'dan', 'bertanggung', 'jawab']"
5,"['ini', 'hp', 'sudah', 'jangan', 'ditanya', 'lagi', 'bagus', 'atau', 'tidaknya', 'karena', 'dengan', 'harga', 'minimal', 'mendapat', 'fitur', 'yang', 'maksimal']"
4,"['produk', 'bagus', 'sesuai', 'di', 'kelasnya', 'layar', 'bening', 'dan', 'tajam', 'hasil', 'foto', 'lumayan', 'bagus', 'di', 'harga', 'hp', 'segitu', 'baterei', 'termasuk', 'lama', 'daya', 'tahannya', 'tidah', 'panas', 'hanya', 'hangat', 'gimana', 'jika', 'dipakai', 'main', 'game', 'lebih', 'dari', 'jam', 'yang', 'penting', 'cari', 'acesoriesnya', 'mudah', 'tempered', 'glas', 'sarung', 'gel', 'soft', 'case', 'antigores']"
5,"['pesanan', 'saya', 'dibatalkan', 'secara', 'sepihak', 'oleh', 'lazada', 'dengan', 'alasan', 'pembatalan', 'atas', 'permintaan', 'pembeli', 'padahal', 'saya', 'tidak', 'pernah', 'minta', 'pembatalan', 'sama', 'sekali', 'alasan', 'ke', 'kurir', 'kami', 'berusaha', 'menghubungi', 'anda', 'untuk', 'konfirmasi', 'pengiriman', 'pesanan', 'namun', 'tidak', 'berhasil', 'padahal', 'tidak', 'pernah', 'ada', 'yang', 'menghubungi', 'saya', 'untuk', 'tanya', 'tentang', 'pengiriman', 'dan', 'pesanan', 'saya', 'yang', 'lain', 'juga', 'bisa', 'sampai', 'dengan', 'selamat', 'di', 'alamat', 'saya', 'no', 'pesanan', 'nya', 'dan', 'sungguh', 'sangat', 'aneh', 'alasan', 'pembatalan', 'secara', 'sepihak', 'oleh', 'lazada']"
5,"['maaf', 'tlat', 'ksh', 'ulasan', 'barang', 'mantap', 'pengiriman', 'mantap', 'tp', 'skrng', 'hpnya', 'udah', 'd', 'bayarin', 'tmen', 'wkwkwk', 'curhat', 'dikit', 'gan']"
5,"['smart', 'phone', 'dengan', 'spesifikasi', 'lebih', 'dari', 'cukup', 'untuk', 'pengguna', 'dengan', 'kebutuhan', 'yang', 'super', 'simple', 'seperti', 'ibu', 'rumah', 'tangga', 'saya', 'beli', 'untuk', 'ibu', 'saya', 'dan', 'beliau', 'senang', 'xiaomi', 'redmi', 'a', 'juga', 'menjawab', 'kebutuhan', 'pertanyaan', 'hp', 'bagus', 'tapi', 'murah', 'apa', 'ya', 'matur', 'nuwun']"
5,"['pesan', 'rabu', 'jum', 'at', 'sore', 'dah', 'sampai', 'bungkus', 'rapi', 'pokoknya', 'top', 'tapi', 'sayangnya', 'pas', 'dicoba', 'kamera', 'di', 'ruang', 'kok', 'gak', 'jelas', 'gambar', 'seperti', 'klise', 'mungkin', 'kesalahan', 'dari', 'systemnya', 'untuk', 'lazada']"
5,"['pesan', 'hari', 'rabu', 'jam', 'jumat', 'siang', 'sudah', 'nyampai', 'packing', 'rapi', 'kurir', 'ramah', 'pingin', 'pesen', 'lagi']"
